"","fire.name","year","sdc","name.simple"
"34","nm3206110470119900513_BIG_1990_forestedhighsev.tif",1990,0.0145,"BIG_1990"
"35","nm3690210483819900630_MINE_1990_forestedhighsev.tif",1990,0.009,"MINE_1990"
"36","nm3375510885119910614_HUDSON_1991_forestedhighsev.tif",1991,0.0173,"HUDSON_1991"
"37","nm3319710854219920623_GOBBLER_1992_forestedhighsev.tif",1992,0.007,"GOBBLER_1992"
"38","nm3330610838619920603_CREEL_1992_forestedhighsev.tif",1992,0.0238,"CREEL_1992"
"39","nm3331710853619920624_CUB_1992_forestedhighsev.tif",1992,0.0228,"CUB_1992"
"40","az3249511038219930615_MARKHAM_1993_forestedhighsev.tif",1993,0.0208,"MARKHAM_1993"
"41","az3634411225219930923_NORTHWEST3_1993_forestedhighsev.tif",1993,0.012,"NORTHWEST3_1993"
"42","az3647311209319930616_POINT_1993_forestedhighsev.tif",1993,0.0048,"POINT_1993"
"43","nm3292510552519930418_BURGETT_1993_forestedhighsev.tif",1993,0.01,"BURGETT_1993"
"44","nm3321410842619930514_BRUSH_1993_forestedhighsev.tif",1993,0.016,"BRUSH_1993"
"45","nm3332110782119930528_BLACKHAWK_1993_forestedhighsev.tif",1993,0.0167,"BLACKHAWK_1993"
"46","nm3337010852419930716_CLAYTON_1993_forestedhighsev.tif",1993,0.0099,"CLAYTON_1993"
"47","nm3339710852719930524_IRON_1993_forestedhighsev.tif",1993,0.0274,"IRON_1993"
"48","nm3340210819419930521_BELL_1993_forestedhighsev.tif",1993,0.0141,"BELL_1993"
"49","nm3342410785719930520_WHISKEY_1993_forestedhighsev.tif",1993,0.0112,"WHISKEY_1993"
"50","nm3360610778319930521_STONE_1993_forestedhighsev.tif",1993,0.0173,"STONE_1993"
"51","nm3589710584019930615_FRIJOLES_1993_forestedhighsev.tif",1993,0.0109,"FRIJOLES_1993"
"52","nm3594910579319930615_QUEMADO_1993_forestedhighsev.tif",1993,0.0129,"QUEMADO_1993"
"53","az3139511026919940603_MILLER_1994_forestedhighsev.tif",1994,0.0099,"MILLER_1994"
"54","az3185710927019940628_RATTLESNAKE_1994_forestedhighsev.tif",1994,0.0047,"RATTLESNAKE_1994"
"55","az3218711052219940629_RINCON_1994_forestedhighsev.tif",1994,0.0042,"RINCON_1994"
"56","az3287111018319940622_COTTONWOOD_1994_forestedhighsev.tif",1994,0.0051,"COTTONWOOD_1994"
"57","az3358210907519940423_SCANYON_1994_forestedhighsev.tif",1994,0.0186,"SCANYON_1994"
"58","az3359010952019940515_UNNAMED_1994_forestedhighsev.tif",1994,0.0277,"UNNAMED_1994"
"59","az3377411100819940629_ARMOR_1994_forestedhighsev.tif",1994,0.0068,"ARMOR_1994"
"60","az3488711391119940531_MCKENZIE_1994_forestedhighsev.tif",1994,0.0133,"MCKENZIE_1994"
"61","az3494911187819940729_LOST_1994_forestedhighsev.tif",1994,0.0039,"LOST_1994"
"62","az3497811293219940629_JUNIPER_1994_forestedhighsev.tif",1994,0.0068,"JUNIPER_1994"
"63","az3599911386219940701_TOWERS1_1994_forestedhighsev.tif",1994,0.0084,"TOWERS1_1994"
"64","nm3138610871919940612_LYNCH_1994_forestedhighsev.tif",1994,0.015,"LYNCH_1994"
"65","nm3145510893219940630_CLOVERDALE_1994_forestedhighsev.tif",1994,0.015,"CLOVERDALE_1994"
"66","nm3146710883319940611_FLATCOMPLEX_1994_forestedhighsev.tif",1994,0.0113,"FLATCOMPLEX_1994"
"67","nm3147110902319940705_MAVERICK_1994_forestedhighsev.tif",1994,0.0128,"MAVERICK_1994"
"68","nm3155510864119940625_TIMBER_1994_forestedhighsev.tif",1994,0.0124,"TIMBER_1994"
"69","nm3155610869019940612_CENTER_1994_forestedhighsev.tif",1994,0.0159,"CENTER_1994"
"70","nm3209410482419940628_GAP_1994_forestedhighsev.tif",1994,0.0073,"GAP_1994"
"71","nm3269410572119940603_BRIDGE_1994_forestedhighsev.tif",1994,0.0025,"BRIDGE_1994"
"72","nm3276910654119940720_UNNAMED_1994_forestedhighsev.tif",1994,0.0233,"UNNAMED_1994"
"73","nm3293910820919940923_GLASS_1994_forestedhighsev.tif",1994,0.0061,"GLASS_1994"
"74","nm3304410903519940525_MULE_1994_forestedhighsev.tif",1994,0.008,"MULE_1994"
"75","nm3307310659819940720_UNNAMED_1994_forestedhighsev.tif",1994,0.0234,"UNNAMED_1994"
"76","nm3309010785919940614_PIGEON_1994_forestedhighsev.tif",1994,0.0029,"PIGEON_1994"
"77","nm3312610705819940720_UNNAMED_1994_forestedhighsev.tif",1994,0.0118,"UNNAMED_1994"
"78","nm3320710540119940124_YELLOWWELL_1994_forestedhighsev.tif",1994,0.0119,"YELLOWWELL_1994"
"79","nm3358010526419940630_PONCHO_1994_forestedhighsev.tif",1994,0.0101,"PONCHO_1994"
"80","nm3361610632819940821_UNNAMED_1994_forestedhighsev.tif",1994,0.0068,"UNNAMED_1994"
"81","nm3367110746119940605_POT_1994_forestedhighsev.tif",1994,0.0067,"POT_1994"
"82","nm3373110566319940629_PATOS_1994_forestedhighsev.tif",1994,0.0054,"PATOS_1994"
"83","nm3376110616719940611_OSCURA_1994_forestedhighsev.tif",1994,0.0169,"OSCURA_1994"
"84","nm3383810759919940407_PINNACLE_1994_forestedhighsev.tif",1994,0.0133,"PINNACLE_1994"
"85","nm3385810609819940626_IRON_1994_forestedhighsev.tif",1994,0.0091,"IRON_1994"
"86","nm3395110602319940630_LOVELACE_1994_forestedhighsev.tif",1994,0.0144,"LOVELACE_1994"
"87","az3243711081519950715_SHOVEL_1995_forestedhighsev.tif",1995,0.0075,"SHOVEL_1995"
"88","az3321310992919950708_BURDETTE_1995_forestedhighsev.tif",1995,0.0143,"BURDETTE_1995"
"89","az3346310928719950627_RED_1995_forestedhighsev.tif",1995,0.0185,"RED_1995"
"90","az3353210910619950717_RHETT_1995_forestedhighsev.tif",1995,0.0106,"RHETT_1995"
"91","az3396211156519950707_BASIN_1995_forestedhighsev.tif",1995,0.0064,"BASIN_1995"
"92","az3422411078819950925_UNNAMED_1995_forestedhighsev.tif",1995,0.0171,"UNNAMED_1995"
"93","az3426911052219951015_RX_1995_forestedhighsev.tif",1995,0.0195,"RX_1995"
"94","az3480011376019950613_STOVE_1995_forestedhighsev.tif",1995,0.0174,"STOVE_1995"
"95","az3581011374919950707_LOST_1995_forestedhighsev.tif",1995,0.0074,"LOST_1995"
"96","az3599011392219950630_TOWERSII_1995_forestedhighsev.tif",1995,0.0086,"TOWERSII_1995"
"97","az3617311197619950729_MATTHES_1995_forestedhighsev.tif",1995,0.0102,"MATTHES_1995"
"98","az3660911388419950630_TASTEFULL_1995_forestedhighsev.tif",1995,0.0305,"TASTEFULL_1995"
"99","az3663611390719950730_JACOBSWELL_1995_forestedhighsev.tif",1995,0.0176,"JACOBSWELL_1995"
"100","nm3295110826119950920_QBALL_1995_forestedhighsev.tif",1995,0.0091,"QBALL_1995"
"101","nm3318410787619950627_BONNER_1995_forestedhighsev.tif",1995,0.008,"BONNER_1995"
"102","nm3323510854019950721_SPRITE_1995_forestedhighsev.tif",1995,0.0064,"SPRITE_1995"
"103","nm3336910824619950407_SOUTH_1995_forestedhighsev.tif",1995,0.0128,"SOUTH_1995"
"104","nm3369410861319950727_HB_1995_forestedhighsev.tif",1995,0.0058,"HB_1995"
"105","nm3372210743519950614_MILLIGAN_1995_forestedhighsev.tif",1995,0.0166,"MILLIGAN_1995"
"106","nm3382410787719950730_UNNAMED_1995_forestedhighsev.tif",1995,0.0108,"UNNAMED_1995"
"107","az3269010993019960424_CLARKPEAK_1996_forestedhighsev.tif",1996,0.0079,"CLARKPEAK_1996"
"108","az3368911131719960427_LONE_1996_forestedhighsev.tif",1996,0.0054,"LONE_1996"
"109","az3420811049919960424_WHITESPRG_1996_forestedhighsev.tif",1996,0.0095,"WHITESPRG_1996"
"110","az3427211029519960623_COTTONWOOD_1996_forestedhighsev.tif",1996,0.0053,"COTTONWOOD_1996"
"111","az3460711136919960621_POT_1996_forestedhighsev.tif",1996,0.0076,"POT_1996"
"112","az3522510919219960607_ALLENTOWN5_1996_forestedhighsev.tif",1996,0.0261,"ALLENTOWN5_1996"
"113","az3541611168519960620_HOCKDERFFER_1996_forestedhighsev.tif",1996,0.0038,"HOCKDERFFER_1996"
"114","az3544711175219960518_HORSESHOE_1996_forestedhighsev.tif",1996,0.005,"HORSESHOE_1996"
"115","az3607511363219960925_TWINII_1996_forestedhighsev.tif",1996,0.0134,"TWINII_1996"
"116","az3653211363619960829_UNNAMED_1996_forestedhighsev.tif",1996,0.0164,"UNNAMED_1996"
"117","az3653611241819960620_BRIDGERKNOLL_1996_forestedhighsev.tif",1996,0.0054,"BRIDGERKNOLL_1996"
"118","az3658211363919960816_ONEWAYPASS_1996_forestedhighsev.tif",1996,0.0059,"ONEWAYPASS_1996"
"119","az3663411251419960622_JUMP_1996_forestedhighsev.tif",1996,0.009,"JUMP_1996"
"120","nm3307610556319960221_ELKSPRING_1996_forestedhighsev.tif",1996,0.0071,"ELKSPRING_1996"
"121","nm3319210567219960420_CHINOWELL_1996_forestedhighsev.tif",1996,0.0149,"CHINOWELL_1996"
"122","nm3323910860319960608_LOOKOUT_1996_forestedhighsev.tif",1996,0.0069,"LOOKOUT_1996"
"123","nm3327610851819960609_LANGSTROTH_1996_forestedhighsev.tif",1996,0.0052,"LANGSTROTH_1996"
"124","nm3392010536819960613_HASPEROS_1996_forestedhighsev.tif",1996,0.0172,"HASPEROS_1996"
"125","nm3419810574419960312_PINATOSA_1996_forestedhighsev.tif",1996,0.0038,"PINATOSA_1996"
"126","nm3576910637819960425_DOME_1996_forestedhighsev.tif",1996,0.0085,"DOME_1996"
"127","nm3640310496719960506_UNNAMED_1996_forestedhighsev.tif",1996,0.0255,"UNNAMED_1996"
"128","nm3664910559119960505_HONDO_1996_forestedhighsev.tif",1996,0.0087,"HONDO_1996"
"129","nm3695410437619960427_SUGARITE_1996_forestedhighsev.tif",1996,0.0138,"SUGARITE_1996"
"130","nm3699810700819960610_ARCHULETA_1996_forestedhighsev.tif",1996,0.0056,"ARCHULETA_1996"
"131","az3307411041319970415_COPPERREEF_1997_forestedhighsev.tif",1997,0.0155,"COPPERREEF_1997"
"132","az3339811005919970715_GREEN_1997_forestedhighsev.tif",1997,0.0103,"GREEN_1997"
"133","nm3150410904019970703_MAVERICK_1997_forestedhighsev.tif",1997,0.0141,"MAVERICK_1997"
"134","nm3221610454119970319_LECHUGILLA_1997_forestedhighsev.tif",1997,0.0266,"LECHUGILLA_1997"
"135","nm3312210797419970421_ROCKY_1997_forestedhighsev.tif",1997,0.0048,"ROCKY_1997"
"136","nm3325710780119970307_UNNAMED_1997_forestedhighsev.tif",1997,0.0072,"UNNAMED_1997"
"137","nm3333210847419970427_LILLY_1997_forestedhighsev.tif",1997,0.0083,"LILLY_1997"
"138","nm3346210765019970623_IRONMT_1997_forestedhighsev.tif",1997,0.0198,"IRONMT_1997"
"139","nm3399010812119970421_HORSEMT_1997_forestedhighsev.tif",1997,0.0215,"HORSEMT_1997"
"140","nm3578610631619970629_LUMMIS_1997_forestedhighsev.tif",1997,0.015,"LUMMIS_1997"
"141","az3220011057719981008_CHIMENEA_1998_forestedhighsev.tif",1998,0.0191,"CHIMENEA_1998"
"142","az3340211009819980518_XK_1998_forestedhighsev.tif",1998,0.0216,"XK_1998"
"143","az3397110982919981008_MCKAYS_1998_forestedhighsev.tif",1998,0.0305,"MCKAYS_1998"
"144","az3405710965319980804_SOLDIERBU_1998_forestedhighsev.tif",1998,0.0176,"SOLDIERBU_1998"
"145","az3442911281119980727_UNNAMED_1998_forestedhighsev.tif",1998,0.0186,"UNNAMED_1998"
"146","az3587711307919981021_C12_1998_forestedhighsev.tif",1998,0.0277,"C12_1998"
"147","az3615011195019981013_WALHALLA2_1998_forestedhighsev.tif",1998,0.0099,"WALHALLA2_1998"
"148","az3659411356119980709_SULLIVANTK_1998_forestedhighsev.tif",1998,0.0082,"SULLIVANTK_1998"
"149","nm3251610508519980505_UNNAMED_1998_forestedhighsev.tif",1998,0.02,"UNNAMED_1998"
"150","nm3345210762319980610_IRONMT2_1998_forestedhighsev.tif",1998,0.0069,"IRONMT2_1998"
"151","nm3347910866619980928_BS_1998_forestedhighsev.tif",1998,0.0042,"BS_1998"
"152","nm3387810848419981002_WAGONTONGUE_1998_forestedhighsev.tif",1998,0.0201,"WAGONTONGUE_1998"
"153","nm3581710634319980616_UNIT29_1998_forestedhighsev.tif",1998,0.0218,"UNIT29_1998"
"154","nm3602110631719980627_OSO_1998_forestedhighsev.tif",1998,0.0047,"OSO_1998"
"155","nm3668210506219980510_BEARD_1998_forestedhighsev.tif",1998,0.0051,"BEARD_1998"
"156","az3217611066119990618_BOXCANYON_1999_forestedhighsev.tif",1999,0.0349,"BOXCANYON_1999"
"157","az3390811041019990327_FLYINGV_1999_forestedhighsev.tif",1999,0.023,"FLYINGV_1999"
"158","az3422411066119991022_CHUCKBOX_1999_forestedhighsev.tif",1999,0.0209,"CHUCKBOX_1999"
"159","az3426111039419991101_DEERSPRING_1999_forestedhighsev.tif",1999,0.0212,"DEERSPRING_1999"
"160","az3429811032719990325_HOPCOT_1999_forestedhighsev.tif",1999,0.0072,"HOPCOT_1999"
"161","az3471211113019990617_TURKEY_1999_forestedhighsev.tif",1999,0.0066,"TURKEY_1999"
"162","az3502911387419990226_MOSSBASIN_1999_forestedhighsev.tif",1999,0.0193,"MOSSBASIN_1999"
"163","az3608911361719990628_TWINCOMPL_1999_forestedhighsev.tif",1999,0.0132,"TWINCOMPL_1999"
"164","az3614011366219990624_TINCANEBIT_1999_forestedhighsev.tif",1999,0.0109,"TINCANEBIT_1999"
"165","az3622611211919991002_OUTLET_1999_forestedhighsev.tif",1999,0.0122,"OUTLET_1999"
"166","az3628711315919990604_MTEMMA_1999_forestedhighsev.tif",1999,0.0134,"MTEMMA_1999"
"167","az3662411371319990528_JUMPSPRING_1999_forestedhighsev.tif",1999,0.0111,"JUMPSPRING_1999"
"168","nm3314910571319990513_TELEPHONE_1999_forestedhighsev.tif",1999,0.0088,"TELEPHONE_1999"
"169","nm3529410764819990603_LAJARA_1999_forestedhighsev.tif",1999,0.0061,"LAJARA_1999"
"170","nm3583210676519991013_STABLE_1999_forestedhighsev.tif",1999,0.0071,"STABLE_1999"
"171","nm3593910451919990305_UNNAMED_1999_forestedhighsev.tif",1999,0.0207,"UNNAMED_1999"
"172","nm3666210705819991012_UNNAMED_1999_forestedhighsev.tif",1999,0.0136,"UNNAMED_1999"
"173","nm3675310705019991012_J5_1999_forestedhighsev.tif",1999,0.014,"J5_1999"
"174","az3140311040420000523_UNNAMED_2000_forestedhighsev.tif",2000,0.0159,"UNNAMED_2000"
"175","az3327811084420000730_PEAK_2000_forestedhighsev.tif",2000,0.0035,"PEAK_2000"
"176","az3356110932120000908_ARROW_2000_forestedhighsev.tif",2000,0.0154,"ARROW_2000"
"177","az3361310975420000429_UNNAMED_2000_forestedhighsev.tif",2000,0.0215,"UNNAMED_2000"
"178","az3380611090120000426_COONCREEK_2000_forestedhighsev.tif",2000,0.0044,"COONCREEK_2000"
"179","az3404811034520000722_RIDGE_2000_forestedhighsev.tif",2000,0.0044,"RIDGE_2000"
"180","az3541411185420000525_PUMPKIN_2000_forestedhighsev.tif",2000,0.0028,"PUMPKIN_2000"
"181","az3628811200020000510_OUTLET_2000_forestedhighsev.tif",2000,0.003,"OUTLET_2000"
"182","az3640911368420000725_RATTLESNAKE_2000_forestedhighsev.tif",2000,0.0022,"RATTLESNAKE_2000"
"183","az3696611276320000721_MOCCASIN_2000_forestedhighsev.tif",2000,0.003,"MOCCASIN_2000"
"184","nm3222910476320000429_POLKTANK_2000_forestedhighsev.tif",2000,0.0108,"POLKTANK_2000"
"185","nm3247610508220000527_UNNAMED_2000_forestedhighsev.tif",2000,0.013,"UNNAMED_2000"
"186","nm3276410560520000511_SCOTTABLE_2000_forestedhighsev.tif",2000,0.0057,"SCOTTABLE_2000"
"187","nm3315210833420000719_BLOODGOOD_2000_forestedhighsev.tif",2000,0.0053,"BLOODGOOD_2000"
"188","nm3338410559720000507_CREE_2000_forestedhighsev.tif",2000,0.0094,"CREE_2000"
"189","nm3339010794520000712_SIERRA_2000_forestedhighsev.tif",2000,0.0225,"SIERRA_2000"
"190","nm3339010808620000730_WALL_2000_forestedhighsev.tif",2000,0.0336,"WALL_2000"
"191","nm3345110797320000508_UNNAMED_2000_forestedhighsev.tif",2000,0.0199,"UNNAMED_2000"
"192","nm3359010891620000614_SALIZ_2000_forestedhighsev.tif",2000,0.004,"SALIZ_2000"
"193","nm3368610809320000605_CHANCE_2000_forestedhighsev.tif",2000,0.0138,"CHANCE_2000"
"194","nm3546410386120000519_SINGLETON_2000_forestedhighsev.tif",2000,0.0197,"SINGLETON_2000"
"195","nm3570310559420000529_VIVEASH_2000_forestedhighsev.tif",2000,0.0024,"VIVEASH_2000"
"196","nm3590710632420000505_CERROGRANDE_2000_forestedhighsev.tif",2000,0.0023,"CERROGRANDE_2000"
"197","nm3626910661020000805_PRIETA_2000_forestedhighsev.tif",2000,0.0127,"PRIETA_2000"
"198","az3210211042720010509_NORTHSTAR_2001_forestedhighsev.tif",2001,0.0249,"NORTHSTAR_2001"
"199","az3375610976320011011_TURKEYCRK_2001_forestedhighsev.tif",2001,0.0234,"TURKEYCRK_2001"
